Órgão superior;Órgão subordinado;Unidade administrativa;Número do contrato;Número do ICJ;Número do processo;Enquadramento do Processo;Fornecedor;CNPJ/CPF;Objeto da contratação;Fundamento legal;Início da vigência;Fim da vigência;Valor do contrato;Saldo bruto do contrato;Saldo inativo;Situação;Número dos aditivos
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516549;2050.0081694.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UEH - CAMPO: BAUNA - TIA 1 - PDA: 187-90989/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;21/02/2013;18/02/2023;US$ 1.111.252,62;US$ 0,00;US$ 566.538,06;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516550;2050.0081881.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER PROD.C05 - SP2 - BAÚNA C668- PDA 187-91176/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/03/2013;26/02/2023;US$ 2.196.644,32;US$ 0,00;US$ 1.123.264,48;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516551;2050.0082018.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER A04 - SP1 GL - BAÚNA C668 - PDA 187-91199/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/03/2013;26/02/2023;US$ 1.379.134,46;US$ 0,00;US$ 705.226,94;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516552;2050.0082177.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL SUBMARINO - PIRACABA - SP2 - PDA:187-9147613;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/03/2013;12/03/2023;US$ 6.192.269,76;US$ 0,00;US$ 3.182.942,40;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516553;2050.0082291.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOW PRODUÇÃO 6" DI - C25/C26/C27 -BAUNA SP3 PO - PDA 187-91457/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/03/2013;12/03/2023;US$ 7.355.291,28;US$ 0,00;US$ 3.780.757,20;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516554;2050.0082308.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER DE PRODUÇÃO 6" DI TRAMO C06 - C668 SP3 - PDA 187-91428/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/03/2013;17/03/2023;US$ 2.209.023,42;US$ 0,00;US$ 1.137.565,50;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516555;2050.0082352.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER DE GÁS LIFT 4" DI  - TRAMO A06 - SP3 BAUNA - PDA 187-91200/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/03/2013;19/03/2023;US$ 1.389.264,00;US$ 0,00;US$ 715.943,04;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516556;2050.0082505.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER DE GÁS LIFT 4" DI  - C668 TRAMO A05 - SP2 GL - 187-91426/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;25/03/2013;22/03/2023;US$ 1.403.953,02;US$ 0,00;US$ 724.304,70;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516557;2050.0082959.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ARVORE DE NATAL MOLHADA CCBH-348 - CAMPO PIRACABA - PDA 187-91637/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;28/04/2013;25/04/2023;US$ 5.338.901,88;US$ 0,00;US$ 2.788.002,36;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516558;2050.0083261.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ARVORE DE NATAL MOLHADA CCBH 349 - CAMPO  PIRACABA - PDA 187-92249/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/05/2013;17/05/2023;US$ 5.340.856,44;US$ 0,00;US$ 2.810.336,76;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516559;2050.0083887.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAL INTEGRADO - PIRACABA - SP3 - PDA 187-929013/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;05/06/2013;02/06/2023;US$ 6.520.457,50;US$ 0,00;US$ 3.449.691,10;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516560;2050.0083913.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;UMBILICAIS INTEGRADOS - PIRACABA - SP1 - PDA 187-92900/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/06/2013;03/06/2023;US$ 8.392.535,80;US$ 0,00;US$ 4.441.617,40;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516561;2050.0084212.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;LINHA FLEXIVEL - BAÚNA - SIA1 - 187-93084/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/06/2013;15/06/2023;US$ 2.505.723,22;US$ 0,00;US$ 1.331.430,10;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516562;2050.0084919.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ESTRUTURA FLEXÍVEL - BAÚNA - SIA2 - 187-93197-13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/07/2013;19/07/2023;US$ 3.187.530,36;US$ 0,00;US$ 1.675.905,84;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516563;2050.0085653.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE FLEXÍVEL 6" - REF.:C553- POÇO:SP3- PDA_187-94392/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;29/08/2013;26/08/2023;US$ 2.583.481,00;US$ 0,00;US$ 1.375.337,60;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516564;2050.0085664.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA VG-121 - CAMPO DE BAÚNA - PDA 187-94623/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;29/08/2013;26/08/2023;US$ 5.821.338,10;US$ 0,00;US$ 3.165.020,02;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516565;2050.0085718.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;FLOWLINE FLEXÍVEL 6"- BAÚNA - SP2 - 187-94626/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;02/09/2013;30/08/2023;US$ 2.299.554,84;US$ 0,00;US$ 1.225.757,60;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516566;2050.0085824.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;RISER DE TOPO FLEX. 6" DI - BAÚNA - SP1 PROD - 187-90837/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;06/09/2013;03/09/2023;US$ 2.351.820,77;US$ 0,00;US$ 1.255.218,96;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516567;2050.0086175.13.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ESTRUTURA FLEXÍVEL - BAÚNA - C553 - SIA1 - 187-94984/13;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;19/09/2013;16/09/2023;US$ 14.682.617,56;US$ 0,00;US$ 7.868.732,27;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516568;2050.0073941.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ARVORE DE NATAL MOLHADA CCB201 CAMPO:MARLIM SUL PDA: 187-91046/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;30/04/2012;10/02/2027;US$ 2.839.090,05;US$ 1.953.072,45;US$ 0,00;Ativo;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516575;2050.0053436.09.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA CCB-160 - CAMPO DE MARLIM LESTE - PDA 187-94833/09;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/10/2009;17/07/2026;US$ 2.599.433,60;US$ 1.792.384,32;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516581;2050.0100246.16.2;;DISPENSA;TUPI B.V.;EXTERNO;ANM FC-424 CAMPO: LULA PDA: 187-90250/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;16/02/2016;12/02/2026;US$ 9.329.473,00;US$ 0,00;US$ 6.103.775,76;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516582;2050.0100223.16.2;;DISPENSA;TUPI B.V.;EXTERNO;UMBILICAL SUBMARINO ELETRO HIDRAULICO - LULA - 187-90159/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;05/02/2016;01/02/2026;US$ 3.545.537,00;US$ 0,00;US$ 2.308.970,26;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516583;2050.0100222.16.2;;DISPENSA;TUPI B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA FC-423 - CAMPO: LULA - PDA: 187-90249/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/02/2016;08/02/2026;US$ 9.439.666,50;US$ 0,00;US$ 5.927.593,32;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516584;2050.0100217.16.2;;DISPENSA;TUPI B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA AS-214 - CAMPO DE LULA - PDA 187-90199/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;03/02/2016;30/01/2026;US$ 6.232.302,00;US$ 0,00;US$ 3.898.176,84;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516585;2050.0100180.16.2;;DISPENSA;TUPI B.V.;EXTERNO;UEH 18281303 18281304 18281305 RYSMIAN - LULA P-IN06 - 187-90233/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;04/02/2016;31/01/2026;US$ 5.491.826,50;US$ 0,00;US$ 3.713.377,48;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516586;2050.0100118.16.2;;DISPENSA;TUPI B.V.;EXTERNO;ANM FC-422 - CAMPO: LULA - PDA: 187-90137/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/02/2016;28/01/2026;US$ 9.514.528,00;US$ 0,00;US$ 5.945.928,32;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516587;2050.0100303.16.2;;DISPENSA;TUPI B.V.;EXTERNO;ANM CCB-374 - 4506733701 - 187-94000/15;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/02/2016;18/02/2026;US$ 14.233.211,50;US$ 0,00;US$ 8.976.672,02;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516588;2050.0100302.16.2;;DISPENSA;TUPI B.V.;EXTERNO;EST. FLEX. RI + FLOW 8" WI - PDA 187-94944/15 - LULA - MSIAG-01;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;17/02/2016;13/02/2026;US$ 6.577.972,95;US$ 0,00;US$ 282.720,91;Concluído;999
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516589;2050.0100297.16.2;;DISPENSA;TUPI B.V.;EXTERNO;MCV CCB-376 - 4506983781 - 187-95312/15;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/02/2016;18/02/2026;US$ 2.773.598,50;US$ 0,00;US$ 1.749.266,78;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516590;2050.0100295.16.2;;DISPENSA;TUPI B.V.;EXTERNO;MCV CCB-375 - 4506983776 - 187-95310/15;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/02/2016;18/02/2026;US$ 2.773.598,50;US$ 0,00;US$ 1.726.470,08;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516591;2050.0100287.16.2;;DISPENSA;TUPI B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA AS-215 - CAMPO DE LULA - PDA 187-90319/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/02/2016;11/02/2026;US$ 6.304.061,00;US$ 0,00;US$ 3.858.430,76;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516592;2050.0100256.16.2;;DISPENSA;TUPI B.V.;EXTERNO;UEH PN:010-90-001 LULA ILT-LUL-01 PDA187-90232/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;17/02/2016;13/02/2026;US$ 3.053.918,50;US$ 0,00;US$ 1.998.852,41;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516593;2050.0100247.16.2;;DISPENSA;TUPI B.V.;EXTERNO;ANM FC-425 CAMPO: LULA PDA: 187-90251/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;19/02/2016;15/02/2026;US$ 9.290.491,00;US$ 0,00;US$ 6.085.907,94;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516594;2050.0100225.16.2;;DISPENSA;GUARA B.V.;EXTERNO;ANM FC-420 CAMPO: LAPA PDA: 187-90174/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;12/02/2016;07/02/2031;US$ 7.203.293,25;US$ 5.416.613,39;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516595;2050.0100304.16.2;;DISPENSA;GUARA B.V.;EXTERNO;UEH 18281310 /18281311 /18281312 SAPINHOA I14N - 187-90370/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/02/2016;12/11/2034;US$ 5.106.520,32;US$ 4.097.603,84;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516596;2050.0100286.16.2;;DISPENSA;GUARA B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA AS-204 - CAMPO DE SAPINHOÁ - PDA 187-90200/16;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;15/02/2016;10/02/2031;US$ 481.143,61;US$ 985,96;US$ 0,00;Concluído;999
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600516881;2050.0100148.16.2;;DISPENSA;TUPI B.V.;EXTERNO;EST. FLEX. RI + FLOW 6" GI - PDA 187-90008/16 - LULA - 8-LL-005;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;01/02/2016;28/01/2026;US$ 38.188.636,00;US$ 0,00;US$ 22.599.302,40;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517474;2100.0015835.05.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE EQUIPAMENTOS;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;20/11/2005;22/08/2022;US$ 850.290,25;US$ 0,00;US$ 429.332,85;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517510;2100.0024119.06.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;LOCAÇÃO DE ÁRVORE DE NATAL MOLHADA E EQUIPAMENTOS PERTINENTES;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;18/08/2006;20/05/2023;US$ 1.070.805,40;US$ 0,00;US$ 420.350,70;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517511;2050.0032459.07.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;CONTRATO DE ALUGUEL REFERENTE AO EQUIPAMENTO ÁRVORE DE NATAL MOLHADA - ANM CCB-99 PARA O CAMPO DE RONCADOR.;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/05/2007;21/02/2024;US$ 1.469.205,63;US$ 0,00;US$ 926.980,59;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517512;2050.0041577.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DO RISER DA TECHNIP PARA A PLATAFORMA DE PIRANEMA (CAMPO PIRANEMA);Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;05/06/2008;07/03/2025;US$ 1.177.616,70;US$ 0,00;US$ 771.243,30;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517513;2050.0042897.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL REFERENTE AO RISER DA TECHNIP PARA PLATAFORMA DE PIRANEMA (CAMPO PIRANEMA);Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;09/06/2008;11/03/2025;US$ 811.490,13;US$ 0,00;US$ 531.802,99;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517514;2050.0042910.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE RISER DA TECHNIP PARA PLATAFORMA DE PIRANEMA (CPO PIRANEMA);Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;09/06/2008;11/03/2025;US$ 752.194,08;US$ 0,00;US$ 492.943,84;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517515;2050.0042912.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE RISER DA TECHNIP PARA PLATAFORMA DE PIRANEMA (CPO PIRANEMA);Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;09/06/2008;11/03/2025;US$ 668.428,20;US$ 0,00;US$ 438.048,60;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517516;2050.0042916.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE RISER DA TECHNIP PARA PLATAFORMA DE PIRANEMA (CPO PIRANEMA);Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;09/06/2008;11/03/2025;US$ 888.231,96;US$ 0,00;US$ 582.095,08;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517517;2050.0053932.09.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ÁRVORE DE NATAL MOLHADA CCB-162 - CAMPO DE MARLIMA LESTE - PDA 187-95434/09;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;19/11/2009;21/08/2026;US$ 2.709.971,55;US$ 1.905.906,21;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517518;2050.0078925.12.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ARVORE DE NATAL MOLHADA CCB 208 RONCADOR 187-95440/12;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;13/11/2012;26/08/2027;US$ 2.702.168,70;US$ 1.971.642,42;US$ 0,00;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517971;2050.0048380.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE TUBO FLEXIVEL  - CAMPO MARLIM E ALBACORA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/12/2008;23/09/2025;US$ 673.657,39;US$ 0,00;US$ 445.279,17;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517972;2050.0048428.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE TUBO FLEXIVEL DE PRODUÇÃO DI 4" 3000 PSI - CAMPO DE MARLIM E ALBACORA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/12/2008;23/09/2025;US$ 3.498.842,05;US$ 0,00;US$ 2.312.691,15;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517973;2050.0048432.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE TUBO FLEXIVEL DE PRODUÇÃO DI 4" 3000 PSI - CAMPO DE MARLIM E ALBACORA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/12/2008;23/09/2025;US$ 691.353,32;US$ 0,00;US$ 456.975,96;Concluído;
MINISTÉRIO DE MINAS E ENERGIA;PETROBRAS;910816 - Petróleo Brasileiro S.A.;4600517974;2050.0048433.08.2;;DISPENSA;PETROBRAS NETHERLANDS B.V.;EXTERNO;ALUGUEL DE TUBO FLEXIVEL DE PRODUÇÃO PETROLEO DI 8" 3000 PSI - CAMPO DE MARLIM E ALBACORA;Dispensa, Dec 2745, 2.1, F - Subsidiárias ou controladas da PETROBRAS, pessoas jurídicas direito públ.interno, emp.públ, fund. etc;22/12/2008;23/09/2025;US$ 596.848,05;US$ 0,00;US$ 394.509,15;Concluído;
